ID	popLabel	validGT	missGTAdj	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20
Azeri_Iran:azerF4	Azeri	168553	1.0003	-34013.323	-19048.426	12012.198	13366.419	-5445.745	-1783.573	-2488.431	6390.833	11326.447	5088.429	167.206	2484.581	-5014.422	-1432.533	2586.521	-4217.118	779.253	-720.734	-7562.141	8522.731
Azeri_Iran:azerF111	Azeri	168589	1.0001	-32084.006	-18969.746	14853.03	12394.254	-5277.315	737.184	-1821.242	5458.876	7630.539	12209.342	-1124.736	-754.717	3107.682	-1164.632	69.505	-3819.343	3149.918	2530.3	-1197.662	-7617.681
Balkar:bal7	Balkar	168588	1.0001	-24521.377	-21360.772	17313.525	19887.622	-11537.554	-3221.988	-12847.164	-467.881	-15454.934	2872.595	-6801.273	8346.645	-135.39	-882.184	-1075.138	-3148.029	-4858.76	-3173.918	-7434.602	-2786.836
Balkar:bal14	Balkar	168410	1.0011	-27062.132	-24097.253	14540.305	20298.317	-8904.77	-6093.311	-12477.844	-6476.957	-11560.054	1067.451	-5535.379	11139.298	-6070.324	5439.383	3734.355	-6089.594	-5880.057	1607.093	2986.375	2580.386
Balkar:bal22	Balkar	168593	1	-26926.206	-20206.566	14219.659	20838.034	-9499.339	-3561.278	-15394.439	-6535.759	-12397.316	1989.06	-7816.601	6748.271	-7166.302	3414.53	-5224.286	-4251.6	1096.725	-5645.818	2255.537	220.297
Balkar:bal26	Balkar	168592	1	-26632.292	-21105.571	14022.935	17759.948	-5799.936	-3579.871	-9530.234	1250.867	-5872.941	1065.359	-1265.475	6063.274	-5486.083	-4202.625	1581.192	2123.868	-5873.906	-9109.103	-1786.029	-6720.954
Balkar:bal31	Balkar	168596	1	-12633.401	-19792.319	4068.88	13070.963	-4475.988	-783.253	-8259.077	-2976.474	-5056.971	1422.755	-3059.622	5673.544	-637.126	-4856.791	4795.151	-1738.185	-1869.184	598.391	771.994	-3432.648
Balkar:bal32	Balkar	168565	1.0002	-29253.025	-20382.752	14454.043	21456.443	-6664.153	-5125.497	-12223.848	-4544.62	-9721.969	-244.232	-4919.845	4969.752	-6933.432	-4187.189	3433.637	1355.374	-681.672	197.148	-2340.021	-5546.702
Balkar:bal42	Balkar	168587	1.0001	-25564.637	-20795.415	16486.416	19386.92	-9373.234	-4462.686	-14033.56	-3958.844	-12560.916	156.834	-7620.282	6955.656	-2838.907	-5324.696	5334.259	-5421.063	-4488.505	278.677	1128.143	-702.215
Balkar:bal45	Balkar	168576	1.0001	-27054.486	-20416.977	15034.672	20089.659	-9793.149	-5577.623	-14805.023	-7203.358	-9950.316	-3944.997	-3833.739	5749.852	-4232.685	-3828.573	1078.467	-5209.326	1247.533	-2569.533	-1699.567	-932.781
Balkar:bal50	Balkar	168589	1.0001	-25097.64	-19252.317	12160.742	20948.27	-8971.256	-3348.318	-8491.002	-5009.33	-12714.914	-1302.099	-2610.029	2889.743	-1100.693	-2856.348	353.511	-3081.567	-1903.808	-2248.779	-94.395	-5370.606
Balkar:bal64	Balkar	168590	1.0001	-25861.277	-21671.767	14550.476	19547.183	-11019.429	-3961.828	-13871.801	-6187.259	-6652.686	3208.626	-3757.291	3935.746	-7012.96	6282.729	1246.332	-8135.045	-1135.832	-3028.934	-7022.196	-3445.376
Balkar:bal80	Balkar	168588	1.0001	-25554.54	-22775.252	13400.751	19856.836	-10529.207	-5040.227	-13414.255	-5396.46	-9193.773	-97.033	-3804.741	5187.385	-8924.037	4357.263	1089.954	-1647.244	976.402	-482.506	-3279.12	-2034.167
Balkar:bal88	Balkar	168586	1.0001	-26696.796	-24396.196	14390.852	18806.775	-8201.474	-2843.674	-11004.04	-5207.593	-12249.598	2408.769	-3477.711	5657.781	-3853.517	5420.944	-2213.997	-266.119	-2111.88	-6718.759	-191.906	-8430.884
Balkar:bal97	Balkar	168595	1	-26464.541	-23594.098	17315.328	21326.461	-11366.261	-5088.681	-12085.831	-2538.41	-10155.1	581.828	-3616.781	9123.761	-5920.507	463.458	5656.281	-7315.169	-4504.738	-1474.522	-2478.934	4323.745
Balkar:bal102	Balkar	168588	1.0001	-24820.197	-18944.731	15106.085	19457.408	-9142.585	-4993.145	-13061.416	-528.638	-10694.307	-57.463	-912.656	2425.778	-4837.794	4351.819	-176.109	-3996.925	-5498.759	4685.725	-3005.481	3558.313
Balkar:bal108	Balkar	168576	1.0001	-28496.54	-21033.622	15914.562	20786.842	-11561.99	-4315.854	-12852.86	-7123.101	-11222.481	335.819	-10191.904	8582.076	-3767.532	1447.421	-1849.854	-2435.095	621.16	-5147.887	5216.317	-6978.068
Balkar:bal115	Balkar	168586	1.0001	-26456.057	-20416.393	14073.834	20897.141	-8461.607	-3845.833	-10976.174	-3726.638	-7910.054	-224.074	-6343.552	5786.835	-9345.205	4159.077	-669.428	-5223.982	-1208.075	-2782.126	-4090.049	1856.428
Balkar:bal124	Balkar	168596	1	-24229.107	-20427.943	12986.575	20810.542	-10280.367	-5732.94	-12203.781	-5455.988	-11345.551	-3593.236	-4831.311	3126.775	-4022.022	5198.484	-6886.766	-877.203	840.44	-6145.004	-4758.78	188.844
Balkar:bal136	Balkar	168587	1.0001	-25279.418	-20997.156	13434.228	18827.883	-10563.293	-5399.308	-11333.687	-4580.655	-12188.069	1607.539	-7541.741	7012.303	110.117	1550.256	-1830.596	-7770.864	-5733.2	1427.597	-7948.727	-2037.088
Balkar:bal149	Balkar	168584	1.0001	-11669.821	-17600.624	1755.692	12344.637	-4491.581	-2566.118	-4680.994	-3800.406	-6400.004	1879.161	-5877.81	3945.409	-1319.722	271.862	4393.793	-2422.373	2497.883	-4047.549	-3340.442	321.447
Balkar:balkar1_1m	Balkar	168464	1.0008	-23918.914	-22397.318	14281.439	20814.85	-11821.6	-3126.933	-11822.963	-8395.849	-5605.38	5816.906	-4305.026	3427.17	-10290.793	-2001.213	1908.932	-10033.584	-5280.271	1176.589	-4014.725	2109.072
Balkar:balkar2_1m	Balkar	168461	1.0008	-27125.59	-22442.356	14718.103	20595.453	-7506.866	-2830.644	-9665.785	-1372.655	-10125.174	548.222	-5331.962	6737.558	-4917.17	2658.097	-1748.47	-8379.24	-6244.647	1772.15	-3321.504	-6693.1
Balkar:balkar4_1m	Balkar	168455	1.0009	-26377.239	-21475.449	12437.451	20752.92	-8467.697	-6301.65	-9958.065	-4482.27	-8355.81	-724.113	-6754.522	10268.452	-794.311	229.928	-2022.162	-2322.911	-1135.5	-3227.207	-2413.287	-2505.67
Basque_France:HGDP01357	Basque_France	168468	1.0008	-10796.346	12100.949	-6126.603	-21080.822	-866.245	2009.545	-34202.726	3477.019	11111.209	-8616.978	17173.08	10581.406	2496.622	-4811.64	-2438.875	10434.93	6191.932	-8984.833	-7142.963	-4818.276
Basque_France:HGDP01358	Basque_France	168584	1.0001	-10899.056	10672.709	-7646.822	-19489.905	-2593.676	1323.297	-33008.864	4090.995	11089.234	-8082.779	17943.921	13781.25	1603.777	-6356.817	-3236.247	11183.859	4068.886	-8806.348	-5174.353	4406.443
Basque_France:HGDP01359	Basque_France	168583	1.0001	-9111.299	13274.005	-7168.343	-20067.207	-4427.852	3128.42	-34823.431	2945.441	9257.231	-5858.488	12374.396	11791.867	-1288.046	-4758.411	-1507.151	10503.812	6768.881	-5871.51	-9217.686	2321.212
Basque_France:HGDP01360	Basque_France	168585	1.0001	-6057.995	14420.092	-4796.653	-22240.18	-4594.357	977.344	-31210.731	-1396.32	9213.419	-2523.48	14885.827	9797.589	1469.161	-716.174	-2758.57	10112.759	-159.044	-2956.307	-4319.977	-1707.821
Basque_France:HGDP01361	Basque_France	168576	1.0001	-9195.902	13597.857	-6863.269	-21058.003	-5620	3237.182	-31057.897	2117.769	10767.919	-5586.331	12293.238	11704.958	164.804	-5461.244	-1651.872	5861.083	-2769.422	-411.904	-6040.057	-3246.19
Basque_France:HGDP01362	Basque_France	168584	1.0001	-8602.906	12298.045	-7425.669	-20499.347	-5391.977	3656.891	-30438.426	2213.112	9941.52	-6100.397	22236.259	10167.588	-104.795	-8116.713	-1766.069	10910.741	1905.802	-10455.484	-7862.904	-2796.79
Basque_France:HGDP01363	Basque_France	168535	1.0004	-10200.458	13412.486	-5842.514	-18647.807	-1974.368	2913.055	-32083.712	683.542	7492.641	-6808.173	12792.978	11283.831	1317.612	-2887.4	-4653.996	13142.446	-1467.192	-2570.78	-7376.271	-890.872
Basque_France:HGDP01364	Basque_France	168560	1.0002	-11792.58	10177.48	-5296.193	-21093.288	-4651.717	2377.178	-30814.223	151.756	9543.983	-8126.875	14502.261	7601.776	-5051.769	-3595.247	-4104.818	9882.715	-548.423	-7041.892	1514.65	-1958.735
Basque_France:HGDP01365	Basque_France	168562	1.0002	-9578.991	10183.002	-4985.09	-18170.136	-3541.561	1334.268	-28200.776	2477.812	13115.816	-7212.843	13868.643	10081.971	1342.269	-898.669	-6791.305	12271.968	1689.418	817.34	1598.324	-1283.99
Basque_France:HGDP01366	Basque_France	168584	1.0001	-7391.622	11575.092	-4774.609	-16792.593	-3923.371	3150.427	-28183.892	3352.505	9047.297	-5806.426	13111.95	8065.82	1861.418	-4255.276	-3610.193	7791.932	3352.599	-469.879	-1254.878	-1841.856
Basque_France:HGDP01367	Basque_France	168556	1.0003	-7536.76	12307.205	-5881.695	-21116.835	-3806.589	6372.68	-32437.023	2034.807	10392.898	-5499.758	16751.226	6990.165	-1921.785	621.486	-2472.946	7215.994	38.834	1290.386	-2369.328	482.739
Basque_France:HGDP01368	Basque_France	168582	1.0001	-9939.605	9820.657	-4487.306	-17823.104	-5779.587	4139.799	-28397.049	3221.493	7957.802	-5405.786	18159.537	12208.461	4652.557	-2990.652	-2824.875	13248.963	4700.707	-3212.337	-3584.17	-443.5
Basque_France:HGDP01369	Basque_France	168575	1.0001	-10541.62	10723.094	-4458.427	-20420.484	-2452.625	2198.787	-28268.635	1210.03	6703.598	-5750.07	17612.778	11543.056	5079.046	-3647.416	-1674.794	14663.372	2372.01	-4460.862	-4080.887	-2286.044
Basque_France:HGDP01370	Basque_France	168579	1.0001	-8583.132	12498.194	-6380.098	-19474.854	-3388.277	2495.214	-27442.689	528.329	8549.896	-6022.65	14121.724	7046.266	-1698.188	-1365.163	-3449.15	12395.025	4305.741	-2501.333	-3478.722	-532.218
Basque_France:HGDP01371	Basque_France	168587	1.0001	-9071.047	11554.519	-4767.484	-19066.349	-5782.156	3469.485	-31184.687	3423.421	8346.876	-6185.908	15441.299	12611.857	468.617	-1479.44	-5863.651	14714.916	-5267.911	-3355.003	-9444.418	1292.02
Basque_France:HGDP01372	Basque_France	168583	1.0001	-10180.959	13636.483	-5172.901	-18884.7	-5683.98	193.594	-34728.651	1935.128	12907.981	-9762.065	16192.244	15476.557	1117.47	-2401.811	-6754.569	14602.674	5361.348	-2184.75	-6851.978	-911.179
Basque_France:HGDP01373	Basque_France	168587	1.0001	-9294.781	13091.305	-5287.362	-19781.292	-6290.051	-482.842	-29508.642	-248.45	12693.144	-10114.917	18600.447	11520.448	3307.583	-4741.167	-525.258	10449.609	102.787	-5240.696	-3814.077	-554.235
Basque_France:HGDP01374	Basque_France	168538	1.0004	-8911.873	12439.871	-6404.312	-21663.869	-3357.001	3346.701	-32233.795	2309.779	9809.466	-3890.93	17058.233	16615.784	2476.448	-4072.564	-4798.737	11080.127	-1035.049	-2427.34	-6269.313	-6.922
Basque_France:HGDP01375	Basque_France	168573	1.0002	-12292.538	12492.815	-5903.03	-20101.335	-3671.383	3068.642	-31129.457	-1406.041	7070.865	-5603.069	14997.352	13862.972	4308.123	1867.341	-3605.748	9538.917	-870.002	-7705.168	-6272.884	-1657.187
Basque_France:HGDP01376	Basque_France	168570	1.0002	-8356.035	13285.428	-7029.878	-20828.046	-3385.306	1213.185	-27898.062	911.351	6564.398	-2524.458	15495.553	8736.731	5360.46	-3067.428	-4257.555	9930.789	-15.815	-2074.061	-10070.375	3947.355
Basque_France:HGDP01377	Basque_France	168580	1.0001	-8894.408	12512.693	-4757.691	-19999.105	-4126.84	2394.646	-31132.274	4064.258	10188.886	-5892.262	21237.36	10809.706	-3482.923	-3953.866	-1969.019	11928.643	6538.821	-6117.826	-10057.326	1136.543
Basque_France:HGDP01378	Basque_France	168592	1	-9519.571	13498.131	-5580.826	-20521.879	-4105.49	243.709	-30589.165	-256.873	8260.989	-5120.397	17477.731	9513.794	2125.686	231.262	-1966.72	9464.973	1345.339	-7912.708	-2549.142	-1433.923
Basque_France:HGDP01379	Basque_France	168576	1.0001	-9490.85	10957.093	-6151.671	-19947.177	-4857.528	4420.201	-32551.118	5150.856	8414.359	-10917.527	21547.309	12136.018	1919.468	-3133.804	-3987.539	13878.168	1101.163	-4004.823	-7073.52	4887.464
Basque_France:HGDP01380	Basque_France	168575	1.0001	-10223.506	13219.284	-5601.054	-22240.689	-4412.283	3855.143	-30939.417	3487.093	4772.758	-7614.872	13311.024	13846.309	242.483	-719.244	-548.368	9509.189	6981.573	2061.13	-9892.841	370.934
Belarusian:belarusian23vp	Belarusian	168596	1	7267.954	-16445.736	-18785.071	3808.756	-5099.139	587.779	-1025.595	2868.301	-347.307	3652.716	-731.16	-2134.057	1760.168	6593.844	3029.435	-659.532	604.16	1691.83	-190.579	-3528.957
Belarusian:belarusian29zp	Belarusian	168595	1	7484.72	-12975.369	-15951.819	2823.351	-1762.593	2499.746	1766.948	-191.359	-87.661	1473.76	2182.016	2881.985	-2609.156	2388.261	4111.091	1420.925	-3954.803	3419.592	4178.996	2522.503
Belarusian:belarusian32zp	Belarusian	168594	1	9578.448	-13691.798	-18657.639	2663.983	-3242.477	1559.633	-298.704	504.389	1193.018	1434.595	636.835	85.213	467.726	-1994.317	-44.341	-3303.811	2557.792	-954.151	-2309.166	-5646.645
Belarusian:belarusian47zp	Belarusian	168598	1	6746.822	-11346.058	-16867.533	3403.843	-2754.496	3267.215	-3393.489	-1786.033	743.728	2383.326	232.354	471.895	732.796	3870.282	1063.73	-1024.925	3326.571	-299.015	-2442.859	-2943.066
Belarusian:belarusian50vp	Belarusian	168593	1	7088.643	-14419.164	-17292.588	2436.498	-2254.951	-72.266	1454.06	-372.719	1888.092	724.98	1184.41	1749.645	2376.191	796.814	649.609	-703.902	-5.499	-1680.917	2086.393	-2934.716
Belarusian:belarusian52vp	Belarusian	168596	1	8597.956	-13438.34	-19559.916	1755.636	-2621.994	1798.684	162.982	627.009	915.439	809.263	700.198	926.081	1279.919	-3084.333	998.971	-3792.301	-4012.688	822.487	4191.238	-2147.418
Belarusian:belarusian54zp	Belarusian	168597	1	10218.883	-13480.415	-17382.688	4246.379	-6509.253	1810.267	-396.813	1220.999	3683.767	2758.09	-2125.368	-3854.977	-5997.677	469.066	2668.42	-1179.262	-1273.325	846.52	-342.102	-1758.193
Belarusian:belorus1	Belarusian	168594	1	6678.181	-14468.586	-15612.472	4065.049	-3748.718	436.582	-1993.527	1998.659	2740.035	2383.65	-1352.677	828.435	-457.687	1173.26	3567.58	1942.741	1755.487	-3080.03	2182.725	-816.211
Belarusian:belorus2	Belarusian	165422	1.0192	12132.745	-15685.869	-18717.211	4334.863	-379.779	529.06	-32.174	-733.127	-2371.161	1195.214	-3640.225	-481.777	3890.412	-2614.932	4595.477	4225.095	243.472	1453.372	-6171.919	-782.778
Belarusian:belorus3	Belarusian	168584	1.0001	10327.654	-13228.872	-16806.033	2730.387	-2259.343	1250.329	-1106.319	-283.846	1182.36	-1190.892	-4845.055	2158.569	-799.062	1047.175	1729.83	-1033.112	-505.854	-136.255	-3106.717	592.649
Belarusian:belorus4	Belarusian	168592	1	10763.625	-15956.292	-19239.437	4851.828	-4529.041	2288.66	1104.253	-325.961	425.332	2372.433	-404.312	-4561.445	-231.435	-4684.677	-2396.336	4403.955	1613.322	-1936.457	4125.649	2549.027
Belarusian:belorus5	Belarusian	168456	1.0008	9941.554	-12954.428	-16890.515	3008.378	-3771.176	2701.142	-1759.43	-1508.053	-1112.755	-4728.523	-278.539	2416.918	4749.312	5302.964	1672.592	-1132.275	-3862.17	-1332.612	-421.189	6365.063
Belarusian:belorus6	Belarusian	168551	1.0003	7866.682	-15187.096	-16126.688	5860.587	-4675.743	422.754	-4043.802	79.072	1291.555	2437.775	4689.53	648.75	1744.785	143.539	-3398.595	1620.239	642.058	1869.055	-5655.693	2726.354
Belarusian:belorus7	Belarusian	168596	1	9386.722	-14239.858	-18552.864	3532.712	-1167.914	1617.725	-2550.626	168.371	2038.881	-450.862	783.449	-2251.98	-492.679	264.476	-2792.94	-3874.596	2384.215	1673.142	1488.774	2956.786
Belarusian:belorus8	Belarusian	168488	1.0007	10096.57	-12180.741	-18402.373	4004.849	-4555.066	2591.993	-1309.946	781.858	2780.36	-438.675	-4253.928	1481.457	-3683.166	2700.63	-1358.058	76.167	3944.334	-2255.988	4559.58	-2811.06
Belarusian:belorus10	Belarusian	168580	1.0001	11090.052	-15451.794	-18810.837	4874.939	-3998.765	2021.255	-2553.892	-464.129	2309.407	122.13	-5054.171	-3027.434	3831.535	-4051.093	-1442.361	3600.842	4306.193	-4061.587	-817.932	5412.573
Belgian:WTCCCT474265	Belgian	168590	1.0001	784.623	1714.884	-1878.254	-1046.616	582.031	-3315.822	1416.665	-2359.155	222.245	1651.093	-521.586	327.195	-1257.8	-384.715	-1568.637	3024.43	1191.095	1491.411	1444.486	2136.078
Belgian:WTCCCT474267	Belgian	168585	1.0001	-1470.916	4422.457	-540.282	-2334.335	742.633	-664.244	-457.062	-1171.382	1863.421	409.086	375.453	2251.121	-1150.625	-851.44	-947.467	-589.89	-6005.094	-1151.489	-2257.609	1630.613
Belgian:WTCCCT474268	Belgian	168053	1.0032	-897.263	3505.17	176.009	2585.205	1948.865	-3164.574	767.335	-6344.205	3241.453	4226.555	-1189.288	2446.341	-791.132	-43.794	3239.595	5879.025	3088.45	-3122.976	-563.391	-6569.072
Belgian:WTCCCT474269	Belgian	168591	1	1539.16	4472.265	-552.224	1097.277	1999.54	-4231.088	711.76	-2784.404	-368.89	3303.032	-2343.304	1100.454	557.259	-1798.12	5402.974	-2642.344	-869.308	1789.056	-307.927	-3180.668
Belgian:WTCCCT474270	Belgian	168593	1	1492.568	3986.132	551.739	-404.292	1667.632	-4269.831	3564.595	-4094.353	-503.229	6854.172	-8.342	-4502.817	-1262.479	-6522.933	-839.65	-4017.48	-4503.958	-1934.552	469.965	-6147.128
Belgian:WTCCCT474271	Belgian	168595	1	2940.152	5503.995	2315.051	2007.828	633.561	-2693.449	-254.203	-2212.6	2556.859	2865.577	-3985.524	-1178.578	-4017.138	2144.606	-512.694	-3801.155	-3492.772	3772.504	817.254	541.807
Belgian:WTCCCT474272	Belgian	168595	1	-364.189	5825.081	-205.911	-1541.971	-913.422	-1134.177	369.901	-997.945	1195.767	-772.218	-1755.42	-675.979	1969.912	3394.909	-948.279	-789.255	-3619.554	-4952.721	-343.606	-1479.171
Belgian:WTCCCT474273	Belgian	168589	1.0001	2159.007	6174.349	1090.57	2010.553	3315.313	-2069.526	416.483	-3198.605	1451.755	2739.395	-2352.356	226.708	-1388.949	-1612.22	-2031.28	3583.184	-2313.022	1800.226	2222.63	1708.94
Belgian:WTCCCT474274	Belgian	168552	1.0003	624.066	4029.448	-1219.159	-1248.603	163.603	-3494.412	-296.691	-4436.737	1385.922	2151.794	-4228.051	-2099.101	-517.016	-7628.879	-4586.677	-4089.188	-1402.744	-4005.178	-429.522	-250.274
Belgian:WTCCCT474275	Belgian	168572	1.0002	266.923	2541.217	660.01	404.543	616.905	339.972	284.51	-2008.067	-2473.177	2337.327	4623.643	265.335	-1814.823	-1422.177	2208.758	2184.941	-4325.161	-759.351	-49.823	1498.794
Belgian:WTCCCT474276	Belgian	168577	1.0001	2979.486	5545.852	1570.386	-1176.651	1865.037	-3401.706	1561.701	-6684.71	-1651.669	1334.732	-1233.891	-5024.077	-1763.255	-1395.615	-46.07	-5809.09	-3297.441	3293.573	2685.478	-8091.39
Belgian:WTCCCT474277	Belgian	168591	1	660.688	5023.804	3225.328	1424.793	332.534	-1831.133	-1331.066	-3143.394	411.616	288.573	-575.344	1256.358	305.168	-3756.474	-1691.745	-2167.673	3675.486	-1790.736	-5811.219	-742.502
Belgian:WTCCCT474278	Belgian	168385	1.0013	73.578	6743.38	-251.329	-2195.238	3641.872	-1328.307	-1046.327	-1710.69	275.975	592.189	2952.544	4523.425	2131.224	-4398.213	663.332	-2453.338	-2550.716	-7774.447	-973.607	-3750.701
Belgian:WTCCCT474279	Belgian	168592	1	1017.308	5159.686	-306.605	-1053.353	2340.365	-2841.545	1079.058	-5320.042	2547.953	1507.234	-4121.229	3848.51	-1984.915	1431.133	-2509.065	1829.837	4897.515	1439.734	-4093.8	3203.764
Belgian:WTCCCT474280	Belgian	168594	1	3798.511	4103.568	3398.419	-138.912	-194.026	-2771.851	646.177	-2337.486	4292.308	3531.73	-1026.811	-754.331	-575.932	3125.175	-1381.23	-1569.232	1644.54	-6915.69	1640.339	-303.639
Belgian:WTCCCT474281	Belgian	168595	1	-841.395	6007.961	-1068.907	-719.558	1289.389	684.5	-498.997	-1212.466	-2369.539	361.33	-2914.635	-3565.779	-988.702	-2576.498	1186.601	2082.493	-1894.599	-3575.111	-3384.973	-641.331
Belgian:WTCCCT474282	Belgian	168595	1	-997.891	4570.379	1102.032	1035.899	2137.743	-2485.729	-363.33	-3371.632	2112.796	5478.924	931.447	-4113.553	-317.847	-4663.435	-1674.497	2310.29	1637.571	-3559.853	-121.035	802.987
Belgian:WTCCCT474284	Belgian	168595	1	3905.616	5770.777	1365.479	-478.061	1375.724	-3165.902	744.888	-2352.713	2756.004	3006.008	-1404.13	-1522.759	-563.488	457.163	-291.555	-1110.68	6.354	679.845	15.911	490.336
Belgian:WTCCCT474285	Belgian	168468	1.0008	-581.973	5964.874	2385.05	-2308.875	3456.07	-1652.321	1219.435	-1585.335	-4949.019	2582.942	-66.599	2410.702	1702.619	-1361.554	1189.848	5415.25	69.091	1259.407	3749.867	-3980.851
Belgian:WTCCCT474286	Belgian	168598	1	-1933.962	6947.548	302.902	-2808.473	2583.827	-2785.121	-899.691	-1910.263	1367.985	2029.023	-1705.292	60.7	-287.509	-1392.094	-5596.14	-1425.296	1883.316	-368.102	-1274.311	1858.537
Belgian:WTCCCT474287	Belgian	168473	1.0007	3195.626	4398.672	1519.384	632.729	4988.146	-574.482	1888.297	-3413.557	3289.576	2284.328	-889.253	151.252	1627.65	-2036.794	3372.12	1367.726	3417.103	-3128.351	3165.941	-1221.83
Belgian:WTCCCT474288	Belgian	168597	1	1499.69	6101.51	3632.145	748.85	1144.114	-2579.005	-605.548	-3716.438	1962.526	-2872.824	-5143.019	-1031.121	-72.668	2334.267	-1415.971	747.875	-848.197	2011.133	438.885	-4405.352
Belgian:WTCCCT474289	Belgian	168596	1	1207.596	3944.995	685.521	-2776.667	1191.613	-4847.871	841.807	-6410.288	2429.411	1281.469	-866.924	1140.654	124.034	-3902.521	-2332.611	4053.957	3250.819	-4774.258	-1737.343	1962.086
Belgian:WTCCCT474290	Belgian	168598	1	-1404.097	4007.142	3186.695	564.962	6698.72	-2512.579	-450.764	-4121.639	-719.169	5013.63	-425.497	-4604.021	-3394.164	-4308.517	-1308.868	1300.108	1192.339	2447.697	1720.749	-4749.819
Belgian:WTCCCT474291	Belgian	168592	1	-2160.592	5327.638	1254.482	874.058	1706.748	-3492.728	1869.103	-5711.173	-2850.558	-2614.187	-1324.062	2745.628	-785.546	2897.244	-2407.228	-2246.752	-1636.146	1247.184	3212.467	-1628.351
Belgian:WTCCCT474293	Belgian	168598	1	933.034	3510.478	1334.99	-1658.394	2187.365	-3310.675	1662.055	-251.084	-415.599	3871.498	-1556.32	631.293	-203.718	-2132.397	-2505.893	-2436.574	1676.139	1814.251	-3057.857	1021.415
Belgian:WTCCCT474294	Belgian	168598	1	-1096.348	5252.393	2645.761	29.387	4285.905	-3063.643	-184.976	-4700.676	-390.221	2220.646	527.039	-2856.799	1230.695	3957.055	2179.919	-5263.293	151.333	6174.059	5084.667	4073.125
Belgian:WTCCCT474296	Belgian	168584	1.0001	826.666	5405.573	431.689	72.622	3486.881	-2908.977	2082.106	-1695.534	1505.427	2886.839	-2034.976	-3973.368	-2237.038	2287.19	6922.213	-1536.534	9795.182	2237.79	-1521.86	388.297
Belgian:WTCCCT474297	Belgian	168465	1.0008	-686.531	4628.899	1922.092	117.88	3187.656	-2122.068	605.883	-5658.643	-1648.002	591.954	1662.717	-1576.668	3204.603	1050.221	1184.181	-1470.718	-3421.385	-519.026	1737.763	-7803.784
Belgian:WTCCCT474298	Belgian	168596	1	680.719	5792.284	-704.575	921.586	3741.857	-1144.031	1119.282	-4716.031	3528.64	2894.676	-3563.013	-1097.141	-2244.871	-2545.569	-1155.958	-1042.001	-6333.117	1282.305	2406.182	-565.43
