,Abkhazian,Adyghe,Albanian,Armenian,Azeri,Balkar,Basque_France,Basque_France_inferred,Basque_Spain,Basque_Spain_inferred,Belarusian,Belgian,Bosniak,Bulgarian,Canary_Islander,Chechen,Corsican,Croatian,Cypriot,Czech,Danish,Druze,Dutch,English,Estonian,Finnish,French,Gagauz,Georgian,German,Greek,Hungarian,Icelandic,Ingrian,Irish,Italian,Kabardian,Karelian,Kosovan,Kumyk,Lak_Dagestan,Latvian,Lebanese_Christian,Lezgin,Lithuanian,Macedonian,Moldovan,Montenegrin,Mordvin,North_Ossetian,Northern_Irish,Norwegian,Orcadian,Polish,Portuguese,Romanian,Russian,Saami_Finland_inferred,Saami_Norway_inferred,Saami_Sweden_inferred,Sardinian,Scottish,Serbian,Slovakian,Slovenian,Spanish,Swedish,Tabasaran,Turkish,Ukrainian,Veps,Welsh
LUN121,8.409813576131683e-163,0.0,0.0,5.8464143136466975e-133,0.0,1.0679623318257755e-100,9.031792610596179e-185,,0.0,0.0,3.7246614408879086e-109,4.715487654120834e-15,1.372005883416598e-69,9.250248841480868e-68,,1.0411995297929011e-130,2.530322316848204e-140,8.705224742895547e-33,0.0,1.0228902662130632e-34,0.010469911181089222,0.0,3.040860780770263e-08,4.325319789722037e-15,2.134741933418991e-25,2.39477056954574e-06,5.480279666802056e-13,8.638731951443414e-279,3.064250202363852e-109,0.001650315503462065,2.4901269139345783e-85,1.4108166187049204e-16,4.381489448192108e-09,,8.650060273839379e-24,1.3048561213919383e-31,,3.2556380612812425e-128,0.0,3.0208289277676677e-136,0.0,0.0,0.0,0.0,1.8859803036383047e-44,1.2050329226304337e-217,0.0,2.805967297993519e-102,4.4510085602816356e-207,0.0,8.777147024690585e-18,0.0016407245274960905,6.480733399935372e-39,4.287873184033171e-22,0.0,6.128527326042951e-76,8.900213935796944e-74,1.079091047529529e-95,0.0,,0.0,4.707342129181989e-23,5.3198156115621924e-139,4.675151625512594e-39,9.765148936722293e-78,3.2738548966231076e-76,0.22278086347944046,,3.395392374145384e-102,1.1492705086738704e-94,0.0,1.0576960431802899e-13
LUN122,2.2860439473794867e-224,0.0,0.0,8.007054890097646e-156,0.0,4.255165044472606e-115,2.1613680657160655e-141,,0.0,0.0,9.208998314419209e-166,8.054016296784347e-05,2.3650415114898204e-67,2.524022231828735e-68,,1.0748505336039778e-139,3.3154047915786384e-121,2.35560785598361e-31,0.0,2.6658205580668475e-35,0.20370553459438537,0.0,0.10626485063504805,0.0001398376987489401,1.9223589665433193e-35,6.003115853061705e-16,1.4754361451905127e-05,0.0,4.975696311053593e-160,0.14253644174767935,4.412758726369751e-81,1.5699155915267183e-20,3.82443202971646e-06,,3.343646280313582e-12,1.5104718192507246e-17,,3.0095073228515445e-163,0.0,5.765897884046622e-173,0.0,0.0,0.0,0.0,1.2769162387095104e-47,1.850545196834418e-200,0.0,3.338176291337627e-113,5.4173344410287186e-191,0.0,5.427272859355954e-08,0.004042849604597186,1.0004441314161521e-19,9.058855155915192e-20,0.0,9.317860251357908e-64,1.2037532553830097e-91,5.547388896042785e-136,0.0,,7.95984591920997e-259,1.7019829170881893e-09,1.1719293836196385e-160,4.769428125934419e-107,3.317711881360283e-64,1.1954915446175279e-46,0.0047428468148710086,,1.0569594258098746e-121,3.4788656050785844e-84,0.0,4.929154302503359e-05
LUN123,3.563391238625032e-190,0.0,0.0,3.2327158824399317e-142,0.0,6.571441985175782e-103,2.5487499533530492e-163,,0.0,0.0,2.379075597110322e-126,2.511048032593141e-08,1.450917565088966e-79,7.502488308125144e-67,,1.3114289655214995e-151,3.376814573776759e-116,1.7894177114735886e-36,0.0,1.655747966214078e-36,0.6748452932980598,0.0,0.0013149027415571169,5.669784427479045e-08,2.623753708847115e-32,9.690178586947902e-09,3.0978513064231954e-08,2.7136963397828936e-215,4.966598623989034e-124,0.012460639380052325,6.817316860059706e-82,1.623492209773669e-12,2.8521881667832578e-06,,9.397627128169264e-17,7.997824992181912e-28,,4.91276132771093e-136,0.0,1.1445103736028227e-143,0.0,0.0,0.0,0.0,3.4574245893546594e-45,7.518883341393493e-237,0.0,8.552196770657423e-100,7.967851384135285e-185,0.0,5.853916509899881e-11,0.18102249206850343,3.7570385600660254e-36,1.237687702358478e-19,0.0,5.36295723383854e-79,6.021117222739786e-82,9.403319396011264e-170,0.0,,0.0,1.980682705070466e-15,1.1350028187103676e-123,1.0171906713847194e-48,1.3227321286907938e-103,1.245419319512949e-63,0.6899526284303622,,3.288360209555475e-119,1.0662215093589602e-86,0.0,1.5579474559832515e-06
LUN124,1.7501445268189244e-188,3.20725637114006e-268,0.0,1.476164614399221e-111,0.0,2.807357882829837e-87,5.453039532609325e-107,,0.0,0.0,5.461671804985684e-109,0.18586150346932737,5.2459269096820746e-55,2.3643543640400655e-38,,1.9894644827974465e-135,2.0263157044079055e-85,8.291127113438099e-19,0.0,8.327580599580642e-17,3.241138681313013e-05,0.0,0.2065647243442568,0.0020530840385273156,5.760495456874685e-40,3.7436788842817014e-27,0.019113030281313212,1.0074802584629111e-255,6.518222294707922e-119,0.7964060690444825,1.9979516440013918e-48,1.887242173776492e-09,2.2063785628299047e-16,,1.5343314248896066e-09,2.473097456666063e-09,,1.7056246349920637e-163,0.0,7.709332366724572e-144,0.0,0.0,0.0,0.0,3.4552337229576896e-31,1.0750627339687642e-113,0.0,6.957443245027366e-72,1.0234218864397421e-131,0.0,8.99822304664748e-06,2.0204275444358304e-06,5.1097441427706684e-24,1.461383580912581e-11,0.0,4.945719289871443e-31,6.124094862580815e-74,7.8806651727171e-228,0.0,,7.743782160030616e-203,1.2772364133658248e-08,2.0855775669891763e-95,7.345350082602125e-91,6.759606792994011e-35,1.221459528029956e-27,8.160665433601956e-09,,3.0251206958449778e-81,2.4901959657278652e-48,0.0,0.0012333034581935797
LUN125,1.4904859983476193e-298,1.8497053022502588e-287,,5.8742180540188005e-142,0.0,2.3609115057656756e-151,9.954203441339748e-73,,0.0,,4.1576955500650695e-146,0.08517757197410433,2.0559166934930073e-124,1.4401318307689466e-48,,2.4595155941984933e-168,4.083198654306812e-33,7.085914910740665e-28,0.0,3.627716108301622e-22,2.3703596365583996e-18,0.0,0.002741250121143759,0.0003710539254374056,1.6068017905597557e-72,7.999944364272068e-59,0.2813350412820347,0.0,5.5169942226636145e-171,0.007635782914629003,1.0515207013213228e-62,1.6128382319254153e-37,4.3086574924237595e-31,,6.446497023805057e-09,0.0002841481628364127,,8.375430443710775e-288,0.0,1.4149453790427617e-157,0.0,0.0,0.0,0.0,4.0569283175272655e-46,5.437642406080408e-140,0.0,3.365220152619732e-227,1.9623449089548878e-160,0.0,1.339202603767455e-06,1.7952498335105612e-12,6.355387724213198e-21,1.186521240845334e-22,0.0,4.2831302270059756e-29,1.2824121142649015e-110,0.0,0.0,,3.9119231974215746e-165,1.4329569213573375e-10,5.610128346104587e-131,5.948273912421166e-218,4.0104858091023133e-17,6.319211559559698e-12,4.9595561057160975e-24,,5.71521584824015e-113,1.8805359726317742e-55,0.0,0.003207682224393457
LUN126,7.789917495422082e-77,5.6719275102181496e-127,0.0,4.5612965440485795e-47,0.0,2.714857291647809e-26,1.566941558374665e-205,,0.0,,9.4006412566161e-31,1.3327871484296247e-32,3.1015964891401435e-16,7.25067563591618e-29,,1.4755408313022007e-78,1.6811277116732397e-243,8.343607417099348e-09,0.0,0.0011773056315116464,1.6131477073754212e-14,0.0,6.25680662330972e-31,1.5030456530313523e-40,2.051237203673013e-12,2.920515417832971e-13,1.0130483934405436e-28,0.0,3.42060845865984e-49,0.40144880543536415,7.596857591846046e-30,8.699595577079328e-05,1.1380223901681267e-28,,8.301614560700013e-45,1.5874737183199066e-29,,7.219460059015327e-62,0.0,6.63731761928207e-141,0.0,0.0,0.0,0.0,1.0501476830378929e-11,7.025796519727022e-93,0.0,8.821404588459354e-116,5.147325805528736e-79,0.0,1.686499170737105e-39,1.570128077836157e-24,4.2807015479711815e-63,0.002933463136583577,0.0,5.035175008056282e-31,8.547154061957776e-22,7.42296565392089e-92,0.0,,0.0,8.470556724598604e-54,8.625452347762671e-31,1.2138984204334953e-05,2.1534125790549127e-10,1.3429135819946398e-77,3.4670564936887847e-13,,1.3329074947801706e-36,5.997361862068355e-23,7.046489810457768e-144,1.759688182433638e-32
LUN127,3.0998613650878766e-107,5.4181079665365974e-176,0.0,1.932723511557537e-69,0.0,2.8691891073876856e-44,1.6920603700077178e-164,,0.0,,6.262925954925604e-57,3.853710912414666e-15,1.270992528065292e-24,1.582289360552588e-36,,1.1035618869066438e-82,6.641495642299118e-174,2.5747598952131825e-11,0.0,5.536581764009858e-09,3.714158954066732e-05,0.0,6.07020904342069e-13,7.357216434967417e-19,3.665907688386766e-17,5.292072325443667e-10,5.092843046630827e-13,1.8242763467211758e-271,9.158400814304204e-70,0.6431469818141375,4.288196394490685e-41,3.056399738040973e-05,5.107458757985726e-15,,1.587226386851585e-24,2.5600248464312925e-20,,1.4526564333826928e-79,0.0,3.7271269651309926e-128,0.0,0.0,0.0,0.0,2.393583620017815e-19,3.209234516289023e-113,0.0,2.265676126072734e-54,7.234832691871747e-94,0.0,2.8553057906848123e-20,3.0699297074399514e-09,5.7813876893069936e-40,1.0963308588490607e-06,0.0,1.7700930057455491e-40,1.3844982328105472e-37,6.135560323573731e-109,0.0,,0.0,1.2876669652422292e-26,3.908719873972518e-66,1.2207314302461376e-19,1.707447500933082e-24,3.338526906518331e-58,3.956638272058132e-05,,1.2137790845441765e-54,1.6562337879242583e-36,6.504743547988667e-285,6.929864406259465e-16
LUN128,1.8074683350507562e-205,2.0473597841033e-295,,2.272321091634983e-130,0.0,6.842496603227543e-92,6.467143161748437e-135,,0.0,0.0,3.2175419029652e-103,3.2667546202934936e-05,2.614919245727583e-66,1.323791037228138e-59,,4.44629500043008e-139,2.4337908875318577e-118,3.057653797513749e-28,0.0,4.505509746455356e-28,0.7369427531423389,0.0,0.006416433604754104,6.578505454326908e-05,4.682032090216937e-32,1.093171915826715e-11,7.776960385358865e-06,6.072203206912407e-274,1.000384780792456e-122,0.07095703927577107,1.1650975758743457e-70,5.152420522530974e-10,2.9817787981513402e-05,,4.320656952723169e-12,3.735672698563915e-19,,2.1927346506429486e-154,0.0,1.805744085382236e-149,0.0,0.0,0.0,0.0,6.957200112629297e-40,3.5999941615373515e-215,0.0,1.631330144540181e-106,9.520156245059113e-164,0.0,2.2264701026627334e-07,0.31132484288687723,3.9666175897483623e-25,9.331616486263044e-17,0.0,5.7477065111440774e-67,2.573766121482022e-80,3.860314177521621e-190,0.0,,6.307501643975881e-297,8.752580965549025e-10,1.679629498911644e-139,5.492129924872524e-81,4.6525205061236224e-61,2.7991570658536146e-48,0.25730414619852626,,2.202994678915926e-114,1.0680124753543001e-78,0.0,0.0006245349164027604
LUN129,3.0318723767752477e-196,0.0,0.0,5.0926756812221766e-145,0.0,1.644445421892111e-87,6.331576324380194e-142,,0.0,0.0,1.1369324611472631e-159,3.583247546684189e-05,6.406851148983926e-82,4.052579576137502e-54,,3.4268667718043674e-150,2.4906881059822185e-97,1.4713566046832954e-33,0.0,5.705063374603626e-28,0.24152467030888294,0.0,0.048568148353179054,0.00015476090882348995,3.41724080711098e-36,1.4394743487858065e-12,4.276324758895742e-06,0.0,1.633672022462525e-136,0.353754878669027,2.562919293526643e-73,8.426393432227578e-12,2.389920557919528e-07,,5.571246699801056e-12,1.261639951789864e-17,,1.0449726744224067e-163,0.0,5.10635598492589e-147,0.0,0.0,0.0,0.0,1.5021496808129925e-42,1.427069294100188e-204,0.0,8.964092113275089e-115,1.866279043262163e-190,0.0,5.527630868119277e-06,0.008705665032253234,6.255807433798494e-22,1.967254692170854e-15,0.0,2.9778901631699787e-56,9.23908869089706e-83,8.561143492633513e-151,0.0,,9.420348320804909e-285,2.7829711541709894e-07,3.515470034185843e-95,4.15408563518258e-55,3.20125594361378e-52,7.760693897534125e-47,0.08187934367499272,,1.401940324623205e-107,1.112799401258804e-71,0.0,0.00024733303780583797
LUN130,2.426881811404673e-172,1.5198656276767896e-300,0.0,2.2328361983645675e-128,0.0,9.335554952847534e-97,2.387060072074564e-177,,0.0,0.0,1.981707143606543e-114,2.0936700780384051e-13,1.0036928627017587e-64,1.0355980571977872e-68,,1.7634613683551567e-114,2.612513603036853e-153,1.3384033283131958e-29,0.0,4.55374097570533e-33,0.06735792634160422,0.0,1.8434992714520628e-07,1.4914164591573633e-13,3.498163551864354e-24,7.063314212128098e-07,6.33892801087133e-10,0.0,1.6827927142451842e-117,0.020165694403633628,9.923365172083212e-82,1.1479783364714425e-14,5.312073676348279e-06,,3.2208209178997754e-21,8.089949508603036e-26,,1.759047093842911e-129,0.0,3.4619985235710657e-144,0.0,0.0,0.0,0.0,1.1650488887602756e-42,6.98836567513521e-240,0.0,1.3086849261964476e-100,1.1587407702720673e-177,0.0,5.990099459125151e-16,0.011741451492263386,1.4915246369316362e-32,2.2045090223308015e-20,0.0,9.64497571878999e-85,1.4000056540743046e-72,4.894082056460193e-100,0.0,,0.0,5.52001742497495e-21,5.157936580720065e-140,9.743356216470405e-45,7.760729283413034e-67,6.820960722273394e-69,0.2976948138042052,,3.963351183018463e-110,4.221142742762712e-88,0.0,3.8740766296068404e-11
LUN131,2.083417272369378e-243,2.724641354350197e-292,,3.1891118337985002e-133,0.0,5.637638238187897e-102,8.02161267989453e-94,,0.0,0.0,6.112521074451814e-115,0.8284921150903694,1.4108591026859588e-92,4.44516637671832e-47,,3.614488479508529e-149,3.8314913345367567e-62,6.105122406753723e-26,0.0,3.4625302551043766e-21,0.00012268140387928654,0.0,0.6415279861080551,0.7082154596581174,3.15919433820471e-47,5.363573415830932e-29,0.10984664072790383,2.0164232926639992e-299,3.883314909704994e-138,0.518801792273026,1.9783324226589093e-64,1.121411976517189e-17,5.107985404914273e-12,,1.617334257319484e-05,1.059212967818538e-08,,2.738583343465361e-214,0.0,6.104022073116646e-146,0.0,0.0,0.0,0.0,2.5366218644263076e-38,1.2027775803242897e-175,0.0,7.596556528794922e-151,1.3717164069151189e-155,0.0,0.03151965328361072,0.0004858809415876677,6.933165765909026e-11,5.961776903882449e-16,0.0,9.016045190405467e-41,1.6782568388799407e-92,8.604996918350508e-265,0.0,,2.4775517579921357e-219,0.008955638629560702,4.555063875033804e-125,4.32354298121697e-126,1.6315248889300186e-27,8.044422486290879e-25,4.4295730431783795e-08,,2.4171801413981943e-110,1.1465742367285987e-64,0.0,0.5001193266993867
LUN132,1.821616195806581e-128,3.7325510689056395e-218,0.0,3.026217518440622e-83,0.0,1.7309723109482554e-58,4.068789814402591e-180,,0.0,,2.412211690474314e-59,1.693133463877506e-22,6.346637362164032e-27,3.594449822353188e-54,,3.707880478457522e-95,9.622241213907768e-225,2.209133821393629e-17,0.0,1.6229593982384596e-18,1.3389373073133157e-06,0.0,1.371651924485879e-18,1.5653803501763045e-25,1.589964065608502e-15,5.520214294396128e-06,1.1920542243416998e-19,0.0,2.1722896880374697e-74,0.00022810132637293557,1.8517348718190276e-52,1.423930207689723e-18,3.398467995033118e-16,,1.5019391692232736e-31,1.5591599775741934e-27,,1.8522022464730416e-99,0.0,8.714990109269034e-142,0.0,0.0,0.0,0.0,9.689534944086603e-29,3.831183457330245e-139,0.0,3.9451466344571273e-76,1.9848929402362685e-140,0.0,6.639852444065061e-28,3.6512462766805497e-07,1.0997080987331587e-53,3.5887872518560736e-14,0.0,4.541342937892959e-58,3.3091401491258835e-46,1.7349346024145907e-89,0.0,,0.0,9.569116538950878e-36,3.1127450452921756e-141,1.8907341882028253e-52,9.783184158710184e-31,2.8623275682258614e-72,0.009134224963275263,,1.0724407466823659e-67,1.725993467418682e-63,0.0,9.034421657490303e-23
LUN133,3.579212869970184e-172,0.0,0.0,3.628402431026317e-126,0.0,2.805268912487534e-83,1.353981164004565e-141,,0.0,0.0,4.495141545244847e-128,0.00017979476219582603,4.301177123871616e-61,5.737686955097766e-51,,6.3279822607917725e-124,6.682854787875307e-101,8.2220268400265235e-25,0.0,5.524448925332862e-25,0.5737422220641328,0.0,0.07537444900482089,9.214213142287639e-05,1.0271194942985426e-29,7.646848083057888e-13,2.439373769250749e-05,3.5895394316648533e-255,1.6567900741501467e-119,0.748783055991729,1.0139715983624756e-68,3.6654041985006795e-12,3.457791208053262e-07,,7.551580530411128e-12,4.1586277609122146e-18,,1.2042437080536745e-135,0.0,1.2495332196764175e-137,0.0,0.0,0.0,0.0,1.443899289614278e-36,5.925193907654762e-163,0.0,4.193836818087806e-88,2.1775801536268948e-160,0.0,1.3662656287885402e-06,0.005159946440546715,1.8433118685701453e-22,4.3468716075274004e-14,0.0,4.1406973835687625e-51,1.1664296869789786e-72,1.0042240432247767e-136,0.0,,5.3711424697415064e-272,8.202419494973365e-08,6.775994693067528e-104,3.7642248044647927e-45,2.58493413924006e-56,2.062648654810271e-48,0.03109255070192499,,1.5434614833576974e-92,7.717616953871881e-67,0.0,0.00025550015798131984
LUN134,4.177974065854386e-278,0.0,,8.112718014965288e-200,0.0,4.150343680052682e-153,1.1732865858609464e-146,,0.0,,8.822798212521523e-261,5.3165027904689013e-05,6.6319850479958835e-118,2.22077165401355e-87,,2.2481803191923466e-159,1.486970140922665e-80,7.308986419203913e-47,0.0,9.202046875410511e-55,0.0038962079853185386,0.0,0.19830067237793184,4.918730041365011e-05,3.948330496608773e-46,2.7068804698348944e-25,6.479196487719989e-07,0.0,1.0554716008178172e-210,0.08870549322967815,4.306754972915037e-116,1.4052626894806051e-28,2.5251868389551788e-05,,9.542467656551168e-12,1.8333856174842674e-23,,9.287633708069794e-194,0.0,1.1244998996247187e-184,0.0,0.0,0.0,0.0,5.838432216135462e-62,2.958239851105153e-278,0.0,2.6044933452846713e-189,6.664598729749562e-216,0.0,1.4094649040318054e-10,2.4283578716221887e-05,4.580581456737983e-15,7.239713557700346e-28,0.0,9.940983666395622e-91,1.0090477163183471e-120,3.2942209845922587e-164,0.0,,9.935556034051699e-256,1.8047443596467486e-13,2.841173295187546e-176,1.823319430721924e-114,3.4774206593904676e-103,6.153193802081926e-52,2.23682858543933e-06,,8.355461419259244e-168,4.5925666166418676e-108,0.0,0.00042479039716450964
LUN135,5.734909129917071e-189,0.0,,2.7622079421958045e-144,0.0,6.174631242810212e-111,9.785247400286673e-179,,0.0,0.0,4.4685843701931973e-110,1.8306285985972872e-14,1.4775309329981488e-67,1.9840585287768345e-76,,2.0116536234169443e-139,1.0112250687288169e-153,4.0383763492532275e-34,0.0,2.763730517624228e-40,0.05034012071375098,0.0,4.209013598418365e-08,1.8149389063029885e-14,7.158284447270527e-26,1.2594355702037612e-06,2.7989375067731514e-13,8.90928025659422e-298,8.525147786646689e-122,0.0001358355196495194,6.088437054760648e-90,2.3485904332453475e-21,9.0256401613095e-09,,1.306326019233893e-23,4.291128120491158e-32,,9.601931765670291e-143,0.0,1.414348043808806e-150,0.0,0.0,0.0,0.0,4.374551296123319e-50,7.877095191990739e-229,0.0,7.598965820436619e-114,8.060082450872501e-220,0.0,1.0688946886765496e-17,0.06599987942603473,1.9039284579774476e-41,2.53151571173833e-25,0.0,1.1299375044739827e-84,9.061370094799632e-82,1.7701013838578874e-105,0.0,,0.0,1.9604882974943034e-24,2.115071715102805e-188,2.2968540227915906e-66,1.3654570230552937e-84,4.1982684433119956e-75,0.7995173208963996,,2.5051360514426093e-116,6.0155881991466195e-108,0.0,4.610698688007344e-12
LUN136,3.608177443654258e-199,0.0,,3.393968644835022e-146,0.0,8.086053280545229e-107,6.366142454293667e-161,,0.0,0.0,3.978794249696323e-109,1.985343768377468e-10,2.5342240383397953e-72,3.799890497844108e-71,,1.1707761902750072e-146,1.7571947713954633e-131,8.660654117134464e-34,0.0,5.060181388169161e-38,0.3631868824170823,0.0,1.6390914917122017e-05,6.889786319236238e-10,1.1542038309913054e-28,3.3998035144411937e-08,7.111676420311673e-11,1.0663121952627308e-264,3.959544533057539e-124,0.0008058483291893324,1.9940200371507682e-87,8.60125117195536e-19,3.2105622455104094e-07,,8.498444124428479e-19,4.160791711221156e-29,,7.866818114175383e-153,0.0,5.797031723637661e-149,0.0,0.0,0.0,0.0,2.8366199536710457e-48,8.258803424053359e-221,0.0,1.7515807239589047e-115,1.6185727637711183e-211,0.0,7.23718065965955e-13,0.23923068569881556,2.4042555135212084e-35,1.7863511433531828e-23,0.0,3.950627047903363e-77,4.2744427608072244e-85,5.543873007478272e-132,0.0,,0.0,5.849923586459702e-18,1.9306622184600628e-181,3.406291895025887e-71,7.240423494817934e-82,1.8066221051067606e-66,0.8937107754337041,,2.2005930050943966e-117,5.730831531203695e-104,0.0,2.527582110791608e-08
LUN137,3.620489907823396e-272,8.317938621825851e-280,,1.0520084604445522e-145,0.0,2.6850080943021e-112,2.201031506443803e-89,,0.0,,1.39878627792377e-191,0.00022637171864232775,5.630878793343606e-113,7.333342581813542e-58,,2.82929791150536e-129,4.8158582261383485e-51,2.8246597346003266e-33,0.0,2.8689659390536385e-26,8.276674122468211e-12,0.0,8.865099627384486e-05,0.22015204653254766,3.609379025819012e-61,9.625170907658579e-43,0.08168890730319402,0.0,4.904977057886478e-181,2.3790438800858595e-05,4.028135526745206e-82,7.278210196624778e-41,2.0360465370691343e-15,,0.0008340932492676189,4.461366125386262e-09,,1.0773965446725872e-228,0.0,6.156786573737261e-145,0.0,0.0,0.0,0.0,6.695972009966848e-49,2.546081717012346e-199,0.0,7.497159069952034e-224,3.2073289454434705e-143,0.0,0.03644798836313656,1.080985107370559e-05,3.3169931660941954e-09,1.5884818386902667e-24,0.0,1.0403575935076735e-48,2.017883825053041e-99,5.326061789278269e-202,0.0,,6.152237732155446e-254,0.01551573920344196,9.105997606610869e-125,1.257052731672734e-155,1.576130398789111e-25,1.8496455916160684e-23,7.373524315493626e-17,,2.893417856236482e-120,3.2637340788996706e-61,0.0,0.4412325062833059
LUN138,2.2034558608709818e-281,2.1934637748748573e-257,,5.360376599750821e-140,0.0,8.733239808313263e-104,2.4308303126490236e-105,,0.0,,1.721573145942935e-113,1.3232614950981148e-07,1.3439301288680616e-132,1.7769066088206346e-66,,7.759144433014736e-127,6.450014086436774e-77,1.061506671047429e-40,0.0,7.496506640944226e-33,1.3235169168375214e-07,0.0,1.7234483307353464e-06,0.0050507580121516545,7.305429046933477e-48,2.0766812557224002e-29,3.039177078438079e-05,1.2376831689680432e-297,1.6143739277274009e-139,4.141270563916272e-07,1.4719354997277844e-95,1.1485649797798325e-31,1.74033528901304e-05,,1.0289456564117142e-06,6.332713343383846e-20,,4.8252941795340425e-227,0.0,4.253959495933954e-142,0.0,0.0,0.0,0.0,5.430402193160425e-46,2.4686683432012248e-307,0.0,0.0,5.196420372492378e-151,0.0,0.0026594518248495586,0.03151520886631788,5.1788543045463055e-05,1.878905400317282e-27,0.0,1.7466938883965701e-96,1.2935974532806522e-102,2.4703135190613004e-276,0.0,,0.0,6.333743123696166e-08,1.4757152393432106e-171,1.8882551547757096e-127,6.610761099825724e-55,5.871084478741054e-40,1.6267066028878497e-08,,5.870693867658857e-150,7.759143838778165e-95,0.0,0.0001368590172770045
